foundjob,treat,age,priorearn,educ,female,nonwhite,married
1,0,20,0,12,1,0,0
1,1,23,0,14,1,1,0
1,0,30,6000,16,0,1,1
1,0,21,462,10,1,0,0
1,1,19,300,12,0,1,0
1,1,36,15000,12,0,0,1
1,1,24,800,12,0,0,0
1,1,18,1620,12,0,1,0
1,1,30,4320,8,1,1,0
1,1,42,1300,16,0,1,0
1,1,25,0,11,1,0,1
1,0,33,3500,12,1,1,1
1,1,31,4226,12,1,0,0
1,0,17,0,11,1,1,0
1,0,28,11000,10,0,0,1
1,0,29,1500,11,0,1,0
1,1,23,0,12,1,1,0
1,0,32,1250,12,0,0,0
1,1,35,500,12,0,1,0
1,0,23,8475,12,0,0,1
1,1,19,3500,12,1,0,0
1,1,31,0,8,1,1,1
1,0,41,5000,8,0,1,1
1,1,21,2500,12,1,0,0
1,1,31,200,12,1,1,0
1,1,41,6000,12,1,0,1
1,0,22,13000,13,1,1,0
1,0,35,7000,14,0,1,1
1,1,18,86,8,1,0,1
1,0,16,3000,9,0,0,0
1,1,30,3000,12,0,1,0
1,1,25,2000,12,0,0,1
1,1,29,187,12,0,1,0
1,1,49,2300,13,1,1,0
1,1,24,3000,11,1,0,0
1,1,27,320,12,0,1,0
1,0,27,0,8,0,1,1
1,1,21,3200,12,0,0,0
1,0,27,13500,12,0,1,1
1,1,24,2409,14,1,0,0
1,1,30,400,12,1,0,0
1,1,28,75,12,0,0,0
1,1,17,0,10,1,0,0
1,1,64,0,12,1,0,1
1,1,22,14000,12,1,1,0
1,1,16,840,10,0,1,0
1,1,21,0,11,0,0,1
1,0,38,10238,12,0,0,1
1,1,44,1209,14,1,0,0
1,1,25,5200,12,0,0,1
1,0,27,3947,12,0,0,0
1,1,19,5240,12,1,0,0
1,1,18,450,12,0,1,0
1,1,26,4511,11,1,1,0
1,1,18,4800,9,0,0,0
1,0,27,12000,14,0,1,0
1,0,25,5633,10,0,1,0
1,0,22,3000,8,1,0,1
1,0,20,0,11,0,1,0
1,0,32,8560,15,1,0,0
1,1,33,0,12,1,0,0
1,0,34,300,12,0,0,0
1,1,25,15000,12,0,0,0
1,1,29,934,15,1,1,0
1,0,25,1300,8,1,0,0
1,1,18,2680,11,1,1,0
1,0,21,0,12,1,1,1
1,1,29,0,10,1,1,0
1,1,18,150,12,0,1,0
1,0,24,9700,12,1,0,0
1,1,23,0,12,0,0,0
1,0,37,4600,13,0,0,1
1,1,21,0,12,1,1,0
1,1,21,4000,9,0,0,0
1,1,28,0,11,1,0,1
1,1,36,6800,14,1,1,0
1,1,20,2500,12,1,0,0
1,1,34,0,12,0,0,1
1,1,30,0,9,1,1,0
1,0,20,1400,12,1,0,1
1,1,25,200,17,0,0,0
1,1,32,9000,12,1,1,1
1,1,20,6800,10,0,0,1
1,1,32,0,11,1,0,1
1,0,25,3100,12,0,1,1
1,1,22,1000,10,0,0,0
1,1,21,1000,12,1,0,0
1,1,19,0,11,0,1,0
1,1,20,500,12,1,0,0
1,1,26,313,9,1,0,0
1,0,41,800,13,1,0,1
1,0,43,1985,17,0,0,0
1,1,20,2500,10,0,0,0
1,0,22,2746,15,1,0,0
1,0,25,8000,12,0,0,0
1,0,38,0,9,1,1,0
1,1,38,13000,12,0,0,0
1,0,48,0,14,0,0,1
1,1,42,2191,8,1,1,1
1,0,35,6000,12,1,0,0
1,0,44,9000,12,1,0,0
1,1,28,0,9,0,1,0
1,1,19,600,12,0,0,0
1,0,23,1200,13,1,1,0
1,1,28,4200,11,0,0,0
1,1,41,3000,18,0,1,0
1,1,52,685,8,0,0,0
1,0,23,0,11,0,0,0
1,1,19,0,12,1,1,0
1,0,35,200,12,0,0,0
1,1,19,0,11,1,0,0
1,0,35,2000,12,1,0,1
1,1,17,300,11,0,1,0
1,1,19,441,12,1,0,0
1,1,32,0,11,1,1,0
1,1,30,4400,10,0,0,0
1,0,23,0,12,0,0,0
1,0,30,360,11,0,0,0
1,0,33,5000,12,0,0,1
1,1,16,0,10,1,1,1
1,1,54,800,9,1,0,0
1,1,45,7570,13,0,0,0
1,1,24,7380,12,0,1,0
1,1,19,8000,9,0,0,0
1,1,46,98,13,0,0,0
1,0,32,0,12,1,1,0
1,1,27,900,10,0,1,1
1,1,33,4200,12,1,0,0
1,1,22,0,12,0,1,0
1,1,51,7000,10,1,1,0
1,0,21,0,12,1,1,0
1,1,25,676,9,0,1,0
1,1,43,2000,10,0,1,1
1,1,41,2000,12,1,0,0
1,1,26,0,11,1,1,0
1,0,17,0,10,0,1,0
1,1,40,15000,14,0,1,0
1,0,29,4500,13,0,0,0
1,1,41,5000,12,1,0,0
1,0,34,1500,10,1,0,0
1,1,31,634,9,1,0,0
1,0,24,0,11,0,1,0
1,0,53,0,17,0,0,0
1,1,17,0,8,0,0,0
1,1,27,3628,10,1,0,0
1,1,21,0,11,1,1,0
1,1,58,0,8,0,1,1
1,0,41,0,12,1,1,0
1,1,28,900,13,1,0,1
1,1,23,0,12,0,1,0
1,1,19,3568,12,1,0,0
1,1,21,1300,12,0,0,1
1,1,34,9120,12,0,1,1
1,1,34,700,14,1,1,0
1,1,20,4800,12,1,1,0
1,1,69,0,12,0,0,1
1,0,62,0,14,0,0,1
1,0,23,600,12,1,1,0
1,0,19,525,12,1,1,0
1,0,19,1500,14,1,1,0
1,0,24,1615,10,1,0,1
1,1,23,3000,12,1,1,0
1,1,36,0,10,1,1,0
1,1,20,3000,11,1,1,0
1,0,20,1500,12,1,0,0
1,1,17,1523,8,0,0,0
1,1,22,1050,11,0,1,0
1,0,43,5600,9,1,0,1
1,0,24,5482,15,0,1,0
1,1,45,1300,13,1,0,0
1,1,40,1968,12,0,1,0
1,1,19,4112,13,0,1,0
1,1,19,4000,9,1,0,0
1,0,39,0,10,1,1,0
1,1,18,0,13,1,1,0
1,1,59,0,12,1,0,0
1,1,28,360,12,1,1,0
1,1,21,6000,12,1,1,0
1,1,35,0,10,1,1,0
1,1,25,9000,8,0,0,0
1,1,38,0,8,0,1,1
1,1,19,3000,13,0,0,0
1,1,19,5000,11,0,0,0
1,1,35,3000,10,0,1,1
1,1,33,1148,8,0,0,1
1,1,27,3850,12,1,0,0
1,0,32,10751,12,1,1,0
1,1,32,16500,12,1,0,0
1,0,26,9629,11,1,0,0
1,1,24,0,9,1,0,0
1,1,20,0,12,1,1,0
1,1,20,3000,12,0,0,1
1,0,41,8000,10,1,0,0
1,0,25,3480,10,1,0,0
1,1,55,0,16,0,1,1
1,0,21,3257,12,1,1,0
1,1,29,11000,16,0,0,0
1,1,29,0,11,0,1,1
1,1,37,1720,8,0,1,0
1,0,27,0,10,0,1,0
1,0,27,75,12,0,1,0
1,1,38,600,8,0,1,0
1,1,27,0,12,1,1,0
1,0,36,0,12,1,0,1
1,1,19,0,11,0,0,0
1,1,20,0,12,1,0,0
1,0,34,120,12,0,0,0
1,1,26,500,13,1,1,0
1,1,30,6176,14,1,0,1
1,0,31,3600,12,1,1,1
1,1,37,7000,16,1,0,1
1,1,34,17398,12,0,0,1
1,1,35,3500,12,0,0,1
1,1,28,6000,12,0,1,0
1,1,19,0,12,1,1,0
1,1,29,5400,13,0,1,0
1,0,35,1400,10,0,1,1
1,1,73,0,16,0,0,1
1,1,35,0,10,1,0,1
1,0,30,0,12,0,1,0
1,1,19,7000,13,1,0,0
1,1,18,2800,12,0,0,0
1,0,29,0,12,1,1,0
1,0,45,9000,14,0,0,0
1,0,25,0,12,1,0,0
1,0,24,0,13,0,0,0
1,1,36,637,12,0,0,0
1,0,35,10000,14,0,0,1
1,0,20,5475,12,1,0,0
1,1,21,6000,10,0,0,0
1,1,17,0,11,1,0,0
1,0,25,1400,17,1,0,0
1,1,62,2000,12,0,0,1
1,1,22,7000,12,0,0,1
1,1,38,6000,11,1,0,0
1,0,22,6000,12,1,0,1
1,1,39,2400,9,0,0,1
1,1,21,2065,12,0,1,0
1,1,21,4000,13,1,1,0
1,1,20,0,11,1,0,0
1,0,40,400,12,0,0,0
1,1,42,0,12,1,0,0
1,1,34,7000,16,1,0,0
1,1,26,15850,12,0,0,1
1,0,29,15000,12,0,0,1
1,1,17,0,9,0,1,0
1,1,20,0,11,0,1,0
1,1,32,0,10,1,0,1
1,1,25,6000,12,0,0,1
1,1,19,5000,12,1,0,0
1,0,39,9000,11,1,0,1
1,1,18,4000,12,0,0,0
1,1,31,2000,12,0,1,1
1,1,36,0,12,0,0,1
1,0,24,0,12,1,1,0
1,0,25,4000,12,1,1,0
1,0,50,27000,12,0,0,1
1,1,20,10000,12,0,0,1
1,1,28,10000,12,1,0,0
1,0,21,0,12,0,1,0
1,0,25,0,10,1,0,0
1,1,40,0,8,0,0,1
1,1,43,2000,15,0,1,0
1,1,20,8000,12,1,0,0
1,1,22,4913,12,0,1,0
1,1,18,550,9,1,0,0
1,0,31,8000,11,1,1,1
1,1,24,272,12,1,1,0
1,1,16,0,8,1,1,0
1,0,27,690,12,0,0,0
1,0,23,1470,14,0,0,0
1,1,16,0,8,0,0,0
1,0,33,3906,14,1,1,0
1,1,47,22274,12,1,0,0
1,1,18,4200,12,0,0,0
1,1,17,800,9,1,0,1
1,0,20,2892,9,1,0,0
1,0,27,6240,8,0,0,0
1,1,21,0,8,1,1,1
1,1,35,0,12,1,1,0
1,1,26,360,11,1,0,1
1,0,28,6000,12,1,1,0
1,0,20,0,12,0,0,0
1,0,20,392,12,1,1,0
1,1,31,1053,11,1,0,0
1,1,27,0,8,1,1,0
1,1,35,1239,11,1,1,1
1,1,20,600,10,1,0,0
1,0,22,7140,9,1,0,0
1,0,22,4000,16,0,0,0
1,1,46,0,12,0,0,1
1,1,37,6000,12,1,1,0
1,0,45,8000,12,0,0,1
1,0,19,600,10,1,0,0
1,1,34,9100,11,0,0,1
1,1,20,0,12,0,1,0
1,0,24,2100,11,0,0,0
1,1,36,0,12,1,1,0
1,0,43,0,10,0,1,0
1,0,17,1000,11,0,1,0
1,1,23,8700,12,0,0,0
1,1,42,6040,12,1,1,0
1,0,32,5314,13,1,0,1
1,1,22,600,12,1,1,1
1,1,34,4800,8,1,1,1
1,0,30,0,10,1,0,0
1,1,16,0,9,1,1,0
1,1,19,0,11,1,1,0
1,1,18,2998,12,0,1,0
1,1,20,2323,11,1,0,0
1,1,21,0,12,1,1,0
1,0,33,0,12,0,1,0
1,0,38,3150,12,1,1,1
1,1,18,4000,11,1,0,0
1,0,25,2300,12,0,0,0
1,1,33,8000,7,0,0,1
1,1,19,180,12,1,1,0
1,1,34,0,9,1,1,0
1,0,38,1900,8,1,0,0
1,1,51,3000,10,1,0,0
1,1,42,0,12,1,1,0
1,0,19,2672,8,1,1,0
1,1,22,9000,12,0,0,0
1,0,27,6000,12,1,0,0
1,0,27,0,11,1,0,0
1,0,23,8000,12,0,0,1
1,1,21,268,12,1,1,0
1,1,26,3619,15,1,1,0
1,1,33,4600,11,0,0,1
1,0,20,4693,10,0,1,0
1,1,52,13000,14,0,0,0
1,1,22,1232,12,0,1,0
1,0,34,140,12,0,0,0
1,0,25,0,10,0,0,0
1,1,24,3000,12,1,1,0
1,0,25,1152,8,1,1,0
1,1,23,0,11,0,1,0
1,1,20,0,12,1,0,0
1,1,22,5000,12,0,0,0
1,1,59,100,12,1,0,0
1,0,34,0,12,1,1,0
1,0,23,5000,12,0,0,0
1,0,28,150,13,1,0,0
1,1,39,0,12,1,0,0
1,0,27,0,12,1,0,1
1,1,38,4918,12,1,0,0
1,1,23,2000,12,1,1,1
1,0,18,1987,9,0,0,0
1,1,18,0,8,1,0,1
1,0,41,1600,11,1,0,0
1,1,31,289,8,1,1,0
1,1,55,2505,8,1,0,0
1,0,30,0,12,1,1,0
1,0,33,1216,14,1,0,0
1,1,34,5000,12,0,0,1
1,1,20,800,10,1,1,1
1,1,18,0,11,0,1,0
1,0,34,9000,13,1,0,0
1,1,26,5400,11,0,1,0
1,0,29,0,14,1,0,0
1,1,32,8640,16,1,1,0
1,1,24,98,11,1,0,0
1,0,17,1200,11,1,1,0
1,1,21,350,12,1,1,0
1,0,30,0,12,0,1,0
1,0,18,2900,12,0,1,0
1,1,29,8000,12,1,1,0
1,1,23,1853,12,1,0,1
1,1,27,1179,8,1,0,1
1,1,28,14000,8,1,0,0
1,0,22,3000,12,0,0,0
1,1,36,4500,15,1,1,0
1,1,42,2000,8,1,0,0
1,0,49,13000,13,0,0,1
1,0,22,1614,9,1,0,0
1,1,21,7050,8,0,1,1
1,0,19,0,12,0,0,0
1,1,35,2900,12,0,0,0
1,1,38,900,8,1,0,1
1,1,34,0,9,1,0,1
1,0,18,1800,11,1,0,0
1,1,21,1200,8,0,0,0
1,1,19,5064,12,0,0,0
1,1,27,3132,12,1,1,0
1,0,39,5500,12,0,0,0
1,0,19,2800,10,0,0,0
1,0,29,4000,11,0,0,0
1,1,17,0,8,0,0,0
1,1,43,2400,10,1,0,0
1,1,36,85,14,1,1,0
1,1,36,10500,11,1,0,0
1,1,37,0,12,1,1,0
1,1,19,3000,13,0,1,0
1,1,37,2400,13,1,1,0
1,0,36,0,10,0,0,1
1,0,25,0,11,0,1,0
1,0,19,10000,12,0,0,1
1,1,23,2870,13,0,0,0
1,1,27,4000,10,0,1,1
1,1,21,600,14,1,1,0
1,0,19,300,9,1,0,0
1,1,53,1200,12,1,0,0
1,0,31,7000,12,0,0,1
1,1,27,7800,12,1,1,0
1,1,23,5200,12,0,1,0
1,1,29,1000,12,0,1,1
1,0,18,0,12,1,0,0
1,1,25,3000,12,0,0,0
1,1,21,2000,12,1,1,0
1,0,41,4650,12,1,0,1
1,1,33,7800,12,1,0,0
1,1,40,4053,12,1,0,0
1,1,46,6000,17,1,0,0
1,0,18,600,10,1,0,1
1,0,23,2079,12,1,0,0
1,1,19,0,12,1,1,0
1,1,20,6000,12,0,1,0
1,1,17,0,9,0,1,0
1,1,38,15250,12,0,1,0
1,0,41,4500,11,0,0,1
1,1,18,800,12,0,0,0
1,1,24,1900,12,0,1,0
1,1,20,5466,12,0,0,1
1,0,34,0,12,1,1,1
1,1,31,1800,12,0,1,1
1,1,20,3440,12,1,1,0
1,0,25,0,17,1,1,0
1,1,21,2034,15,1,0,0
1,1,25,19500,11,0,1,0
1,1,25,9368,10,0,1,0
1,1,34,25000,13,0,0,1
1,1,18,70,10,0,1,0
1,0,40,1000,10,0,0,0
1,1,25,2500,12,0,1,0
1,1,21,6000,15,1,0,1
1,1,28,10704,12,1,0,0
1,0,35,7000,14,0,0,0
1,1,29,0,11,1,0,0
1,0,25,753,12,0,1,0
1,1,30,800,12,0,1,0
1,1,21,1500,12,0,0,0
1,1,18,2796,11,0,1,0
1,0,34,0,14,1,0,0
1,1,25,2000,14,0,0,1
1,0,27,5000,10,0,0,0
1,1,32,300,12,1,0,0
1,1,48,9677,12,1,0,1
1,1,22,1600,11,1,0,0
1,0,28,6444,12,0,1,0
1,1,48,1200,12,0,1,1
1,0,19,5000,12,0,1,0
1,1,57,2600,12,0,0,1
1,0,19,26,13,1,1,0
1,1,28,11921,17,1,0,1
1,0,41,500,12,1,0,1
1,1,20,1,10,0,0,0
1,1,19,0,11,1,1,0
1,1,24,2000,12,1,1,0
1,1,16,0,8,0,1,0
1,0,19,100,12,0,1,0
1,1,41,0,13,1,1,0
1,1,25,0,12,1,1,1
1,1,33,0,12,1,0,0
1,0,21,3876,12,1,1,0
1,1,20,0,12,0,1,0
1,1,42,0,9,0,0,1
1,1,21,4820,11,0,1,0
1,1,20,13000,12,0,0,1
1,1,38,26000,12,0,0,1
1,1,37,3840,12,1,0,0
1,1,26,500,13,1,1,1
1,1,53,2500,13,1,1,0
1,1,28,300,9,0,0,0
1,1,19,0,8,1,0,0
1,0,20,800,13,0,0,0
1,0,18,0,11,1,1,0
1,0,22,200,11,1,0,1
1,1,18,1200,8,0,0,0
1,1,22,0,11,0,1,0
1,1,43,0,12,1,0,1
1,1,23,6390,12,1,0,0
1,1,21,0,12,0,1,0
1,1,39,10000,12,0,0,0
1,1,26,2000,12,1,0,0
1,0,18,135,10,0,1,0
1,1,24,7000,12,1,0,0
1,1,38,6000,12,0,0,1
1,1,18,0,10,1,1,0
1,0,53,7600,8,0,0,1
1,0,19,1000,12,1,1,0
1,1,30,300,12,0,1,0
1,1,28,11477,12,0,0,1
1,1,25,1517,12,1,1,0
1,0,30,2700,12,0,1,0
1,0,41,2328,12,1,0,1
1,1,22,404,15,0,0,1
1,1,30,0,10,1,0,0
1,1,23,0,12,1,1,0
1,1,20,7300,12,0,0,1
1,1,18,2600,12,1,0,0
1,0,29,0,12,0,1,1
1,1,21,124,10,1,0,1
1,1,27,5000,14,1,1,1
1,0,20,4020,10,0,0,0
1,1,29,4000,12,0,0,0
1,1,32,900,12,0,0,0
1,0,27,7000,12,1,0,1
1,1,23,10000,12,0,0,1
1,1,30,3000,12,1,1,0
1,1,17,853,10,1,0,0
1,1,28,15960,10,0,1,1
1,0,41,733,8,1,0,1
1,0,19,98,10,0,0,0
1,0,19,7622,12,0,0,1
1,0,36,13212,13,1,1,0
1,1,32,0,9,0,0,1
1,0,25,0,12,1,0,1
1,0,29,8000,14,0,0,0
1,1,23,0,13,0,1,0
1,0,31,20000,11,0,0,1
1,1,21,3200,12,1,0,1
1,1,35,0,9,1,1,0
1,0,44,6668,11,0,0,1
1,1,30,2400,9,1,0,0
1,0,19,0,9,1,1,0
1,0,18,125,10,0,1,0
1,1,22,0,12,1,1,0
1,1,31,18000,14,0,0,1
1,0,18,0,8,0,0,0
1,1,26,3000,13,0,0,1
1,1,17,3960,10,0,1,0
1,1,23,0,10,1,0,1
1,1,40,1576,12,1,1,0
1,1,43,8800,12,0,1,1
1,0,42,5873,11,1,0,0
1,1,36,12000,12,0,0,1
1,0,32,0,10,1,1,0
1,1,42,0,11,1,1,1
1,1,17,330,10,1,0,0
1,1,19,6300,8,0,0,0
1,1,32,5130,12,0,0,0
1,0,20,3600,12,1,0,1
1,0,54,400,11,0,1,1
1,0,24,299,9,1,0,0
1,0,44,2100,17,0,0,0
1,1,21,0,12,0,0,0
1,1,26,1300,10,0,0,1
1,0,45,4500,11,1,0,0
1,1,28,0,10,1,0,0
1,0,23,800,11,1,1,0
1,0,24,606,12,1,0,1
1,1,24,0,14,1,0,1
1,1,64,0,11,1,1,1
1,1,24,2855,11,0,0,0
1,1,30,364,11,0,1,1
1,1,19,2000,11,0,0,0
1,1,23,3000,12,1,0,0
1,0,19,0,12,1,1,0
1,0,19,2876,12,1,1,0
1,0,33,0,13,0,1,0
1,1,45,8060,12,0,0,1
1,0,22,12000,12,0,0,0
1,0,32,0,8,1,1,0
1,1,18,2500,12,1,1,0
1,1,36,5800,10,1,0,0
1,1,26,9800,11,1,1,0
1,1,35,0,8,1,1,1
1,0,18,50,12,1,1,0
1,1,51,0,17,0,0,1
1,0,25,3000,12,1,1,0
1,0,34,5000,10,0,0,1
1,1,28,0,8,0,1,1
1,0,22,4000,12,0,0,1
1,0,23,4307,11,0,1,0
1,0,34,500,14,1,0,0
1,1,21,0,12,1,0,0
1,1,42,14500,12,0,0,1
1,0,43,2240,12,1,0,0
1,0,19,1528,10,1,1,0
1,1,20,1000,9,0,0,0
1,0,39,6000,12,1,1,0
1,1,24,3000,11,0,0,1
1,0,22,174,12,0,1,1
1,1,22,3000,12,1,0,0
1,1,29,2000,12,0,0,0
1,1,36,0,11,0,1,0
1,1,34,1017,12,1,1,0
1,0,40,9000,12,1,1,0
1,1,29,4025,11,1,0,1
1,1,24,1000,14,1,0,0
1,1,35,1500,11,0,0,1
1,1,18,603,12,1,0,0
1,1,21,9000,10,0,1,0
1,1,58,7200,11,1,1,0
1,0,20,2800,11,0,0,0
1,1,67,2412,10,1,1,0
1,0,21,150,12,0,1,0
1,1,21,3500,12,1,0,0
1,1,28,124,10,0,0,1
1,0,18,2460,9,1,0,0
1,1,35,0,12,1,0,1
1,0,31,7049,12,1,0,1
1,0,27,7500,12,0,0,0
1,1,27,8500,8,1,1,0
1,1,48,2000,10,1,0,0
1,1,23,400,10,0,1,1
1,1,42,1600,12,0,1,1
1,1,28,13500,12,0,0,1
1,1,19,1050,12,0,0,0
1,1,28,3960,12,1,1,0
1,0,30,8000,12,0,0,0
1,1,37,3000,17,1,0,0
1,1,21,119,12,1,1,0
1,0,23,0,16,1,1,1
1,0,43,3500,9,0,0,0
1,0,21,4800,12,1,0,0
1,1,22,400,12,1,0,1
1,1,17,0,11,1,1,0
1,0,26,97,11,1,0,1
1,0,40,0,13,1,1,0
1,1,40,19000,11,1,1,1
1,1,37,3600,12,1,0,0
1,1,29,18028,12,0,0,0
1,1,26,6000,12,0,0,0
1,1,49,5000,17,1,0,1
1,1,34,9000,9,0,0,0
1,1,27,9000,12,0,0,0
1,1,26,8000,11,0,1,1
1,0,35,3000,9,0,0,0
1,0,31,4680,12,1,0,0
1,1,16,0,9,1,1,0
1,0,30,0,11,0,1,0
1,1,31,11336,11,0,1,1
1,1,22,1500,11,0,1,0
1,1,19,0,13,1,0,0
1,1,24,2684,12,1,0,0
1,0,60,6000,14,1,0,0
1,1,67,400,14,0,1,0
1,1,21,0,12,1,1,1
1,0,18,1600,9,0,0,0
1,0,18,4000,12,1,1,0
1,1,28,4000,12,1,0,1
1,0,18,0,9,0,0,0
1,1,29,0,11,1,0,0
1,0,42,0,7,0,0,0
1,1,19,1300,13,0,1,0
1,1,18,586,10,0,0,1
1,1,70,0,11,0,1,0
1,1,33,0,9,0,0,0
1,1,23,4000,13,1,0,0
1,1,39,0,11,0,1,0
1,1,45,0,15,1,1,0
1,1,29,0,8,0,0,1
1,1,62,4550,12,1,0,0
1,1,30,3000,14,0,1,0
1,0,29,14200,12,0,0,0
1,1,23,3131,12,0,1,0
1,0,19,7820,9,0,1,0
1,1,21,12000,12,1,0,0
1,1,29,1718,12,1,0,0
1,1,26,0,13,1,0,0
1,1,31,0,12,1,0,0
1,1,49,0,12,0,1,0
1,1,22,3000,10,1,0,0
1,1,16,0,8,0,1,0
1,1,32,2416,11,0,0,1
1,0,19,5200,12,1,0,0
1,1,24,0,9,0,1,1
1,0,23,0,12,1,1,0
1,1,20,1600,9,1,0,0
1,0,23,4000,12,0,0,0
1,0,40,1800,11,1,1,0
1,0,25,3000,11,1,0,1
1,1,47,180,12,1,0,1
1,1,30,3000,12,0,1,0
1,1,20,600,10,1,0,0
1,1,54,0,16,1,1,0
1,0,31,1000,11,0,0,1
1,0,53,0,8,0,0,0
1,0,23,0,9,1,1,0
1,1,35,7800,12,0,1,0
1,0,24,5000,15,0,0,0
1,0,39,0,9,1,1,0
1,0,21,7805,11,1,0,0
1,1,18,900,11,0,1,0
1,1,20,1200,12,0,0,0
1,1,17,0,8,1,1,0
1,1,43,0,16,1,1,0
1,0,22,1250,12,1,0,0
1,0,21,3738,11,1,1,0
1,1,36,0,12,0,1,0
1,1,22,480,12,0,1,0
1,1,23,0,12,0,1,0
1,1,33,200,12,1,1,1
1,1,26,110,12,1,1,0
1,1,20,2200,12,1,0,1
1,1,19,0,9,0,1,0
1,0,18,1300,12,0,0,0
1,0,23,6000,12,0,1,0
1,1,26,1500,13,1,0,1
1,1,42,1700,12,1,1,1
1,0,18,975,9,0,0,0
1,1,27,2433,12,1,1,0
1,1,18,1473,11,0,1,0
1,1,25,3700,12,1,0,0
1,1,20,4191,12,1,1,0
1,1,31,200,8,1,0,0
1,1,20,0,10,1,0,0
1,0,22,3500,14,1,1,0
1,1,32,5000,12,0,0,0
1,0,23,4000,16,1,0,0
1,1,18,1609,12,1,1,0
1,1,24,5500,13,0,0,1
1,1,29,14920,16,1,1,0
1,0,37,24,13,0,0,0
1,1,30,0,12,0,1,1
1,1,55,3500,11,1,0,0
1,0,50,6000,9,0,1,1
1,1,27,180,11,1,1,0
1,1,27,8000,12,0,1,1
1,0,24,7640,12,0,1,0
1,1,29,10077,12,1,1,0
1,1,35,366,12,1,1,0
1,1,35,0,12,1,0,0
1,1,34,6500,10,1,0,0
1,1,61,5000,12,0,0,1
1,1,35,7000,12,1,1,0
1,1,21,7500,9,0,1,1
1,1,30,4000,11,0,0,0
1,1,32,0,8,1,1,1
1,1,19,900,10,1,0,0
1,1,17,0,9,1,1,0
1,1,34,0,12,1,0,1
1,1,26,3000,11,0,0,0
1,0,34,350,12,0,0,0
1,1,40,2500,16,1,0,0
1,1,41,7738,11,1,1,1
1,1,19,750,12,0,0,0
1,1,36,285,13,1,0,0
1,1,19,0,11,0,0,0
1,1,23,2500,12,1,0,0
1,1,20,0,12,1,1,0
1,1,21,0,9,0,1,1
1,1,30,10000,15,1,0,1
1,1,17,0,11,0,0,0
1,1,26,1000,12,0,1,0
1,1,18,4020,12,0,1,0
1,1,52,3308,8,0,0,0
1,1,23,2000,13,1,1,0
1,1,34,6300,14,0,1,1
1,1,32,168,13,1,0,1
1,0,18,3500,12,1,1,0
1,1,24,6000,12,0,1,0
1,1,18,0,11,0,0,0
1,1,59,208,11,1,1,0
1,1,32,6759,11,0,0,1
1,1,31,2500,12,0,1,1
1,1,62,8000,12,1,0,0
1,0,18,0,12,1,1,0
1,0,22,2500,14,1,1,0
1,1,21,500,15,1,0,0
1,1,28,2800,9,1,1,0
1,1,27,7000,12,0,0,0
1,0,16,600,8,0,0,0
1,0,19,5000,10,0,0,0
1,1,20,1200,13,1,0,0
1,1,45,3290,13,1,0,0
1,0,42,125,11,1,0,1
1,1,32,0,12,0,1,0
1,0,18,600,12,1,0,0
1,0,36,5320,10,1,0,1
1,0,18,1650,11,0,0,0
1,1,20,1170,13,1,0,1
1,1,51,0,11,1,0,1
1,1,29,650,12,1,0,0
1,0,52,800,8,0,0,0
1,0,19,723,12,1,1,0
1,1,35,1400,11,0,1,0
1,0,20,0,13,1,0,0
1,0,28,13000,12,0,0,0
1,0,49,0,11,0,1,0
1,1,17,4041,11,1,1,0
1,1,39,28500,14,0,0,1
1,1,19,420,12,1,1,0
1,0,22,600,9,1,0,0
1,1,37,6768,12,1,1,0
1,1,24,4000,11,1,1,0
1,1,33,3680,11,0,0,1
1,1,23,9552,11,0,1,0
1,1,31,1500,14,0,0,0
1,1,18,0,12,1,1,0
1,0,19,2000,13,1,0,0
1,0,44,9000,14,0,1,0
1,1,42,2200,11,1,1,0
1,1,37,1625,12,1,0,0
1,0,44,8000,10,0,0,0
1,1,17,0,9,0,1,0
1,1,38,200,13,1,0,1
1,0,40,167,11,1,1,0
1,1,18,2900,10,0,0,0
1,0,25,9000,14,0,0,0
1,1,23,6400,12,0,0,0
1,0,21,600,10,0,0,0
1,1,18,700,12,1,0,0
1,1,31,3000,13,1,0,0
1,0,24,1500,10,0,0,1
1,1,20,5000,12,0,0,1
1,1,20,3500,12,1,1,0
1,1,41,16000,8,0,0,1
1,1,41,12000,12,1,0,0
1,1,26,3250,12,1,0,0
1,1,24,14000,14,0,1,0
1,1,32,4900,11,0,0,0
1,1,46,0,12,0,0,0
1,1,35,12000,12,0,0,1
1,1,32,12000,10,0,1,0
1,0,33,407,10,1,1,0
1,1,28,350,12,0,1,1
1,0,41,10000,17,0,0,1
1,1,25,1200,13,0,1,0
1,0,44,4320,16,0,0,0
1,1,24,4100,8,0,1,1
1,1,22,19000,12,0,0,1
1,0,59,4784,13,1,0,0
1,1,19,565,12,1,0,1
1,1,39,7500,11,0,0,1
1,1,18,5615,12,0,0,0
1,1,19,1000,12,0,1,0
1,1,34,0,12,0,0,1
1,0,24,7056,12,0,0,0
1,1,41,0,14,1,1,0
1,1,66,0,12,1,0,0
1,1,17,1000,8,0,1,0
1,1,41,0,12,1,0,0
1,0,20,1000,12,1,1,0
1,1,34,12000,12,1,0,0
1,1,29,11000,12,1,0,0
1,1,24,9100,11,1,1,1
1,1,34,6000,9,0,0,1
1,1,27,6804,12,0,1,0
1,1,36,240,14,0,0,0
1,0,34,10152,12,0,0,0
